Tesla Pascal P100

#density = 1.0
N=119164, force_kernel_memopt_with_aar_float3 0.228863 [sec] (without Host<->Device)
N=119164, force_kernel_memopt_with_aar_float4 0.268581 [sec]
N=119164, force_kernel_memopt_with_aar_float4 0.250896 [sec] (without Host<->Device)
N=119164, force_kernel_memopt_with_aar_double3 0.299476 [sec]
N=119164, force_kernel_memopt_with_aar_double3 0.281014 [sec] (without Host<->Device)
N=119164, force_kernel_memopt_with_aar_double4 0.305281 [sec]
N=119164, force_kernel_memopt_with_aar_double4 0.286052 [sec] (without Host<->Device)
N=119164, force_kernel_memopt2_with_aar_float3 0.106076 [sec]
N=119164, force_kernel_memopt2_with_aar_float3 0.088778 [sec] (without Host<->Device)
N=119164, force_kernel_memopt2_with_aar_float4 0.125509 [sec]
N=119164, force_kernel_memopt2_with_aar_float4 0.107822 [sec] (without Host<->Device)
N=119164, force_kernel_memopt2_with_aar_double3 0.136466 [sec]
N=119164, force_kernel_memopt2_with_aar_double3 0.118005 [sec] (without Host<->Device)
N=119164, force_kernel_memopt2_with_aar_double4 0.178569 [sec]
N=119164, force_kernel_memopt2_with_aar_double4 0.159344 [sec] (without Host<->Device)
N=119164, force_kernel_warp_unroll_with_aar_float3 0.103338 [sec]
N=119164, force_kernel_warp_unroll_with_aar_float3 0.086033 [sec] (without Host<->Device)
N=119164, force_kernel_warp_unroll_with_aar_float4 0.100817 [sec]
N=119164, force_kernel_warp_unroll_with_aar_float4 0.083126 [sec] (without Host<->Device)
N=119164, force_kernel_warp_unroll_with_aar_double3 0.100355 [sec]
N=119164, force_kernel_warp_unroll_with_aar_double3 0.081895 [sec] (without Host<->Device)
N=119164, force_kernel_warp_unroll_with_aar_double4 0.102365 [sec]
N=119164, force_kernel_warp_unroll_with_aar_double4 0.083136 [sec] (without Host<->Device)

#density = 0.5
N=62500, force_kernel_plain_float3 0.108281 [sec]
N=62500, force_kernel_plain_float3 0.090929 [sec] (without Host<->Device)
N=62500, force_kernel_plain_float4 0.114611 [sec]
N=62500, force_kernel_plain_float4 0.096907 [sec] (without Host<->Device)
N=62500, force_kernel_plain_double3 0.150585 [sec]
N=62500, force_kernel_plain_double3 0.132110 [sec] (without Host<->Device)
N=62500, force_kernel_plain_double4 0.153901 [sec]
N=62500, force_kernel_plain_double4 0.134664 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_float3 0.102447 [sec]
N=62500, force_kernel_ifless_float3 0.085115 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_float4 0.114359 [sec]
N=62500, force_kernel_ifless_float4 0.096633 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_double3 0.143660 [sec]
N=62500, force_kernel_ifless_double3 0.125185 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_double4 0.168123 [sec]
N=62500, force_kernel_ifless_double4 0.148884 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_float3 0.083904 [sec]
N=62500, force_kernel_memopt_float3 0.066577 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_float4 0.083320 [sec]
N=62500, force_kernel_memopt_float4 0.065609 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_double3 0.104395 [sec]
N=62500, force_kernel_memopt_double3 0.085918 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_double4 0.104144 [sec]
N=62500, force_kernel_memopt_double4 0.084899 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_float3 0.034618 [sec]
N=62500, force_kernel_memopt2_float3 0.017298 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_float4 0.032941 [sec]
N=62500, force_kernel_memopt2_float4 0.015238 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_double3 0.040661 [sec]
N=62500, force_kernel_memopt2_double3 0.022174 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_double4 0.037990 [sec]
N=62500, force_kernel_memopt2_double4 0.018742 [sec] (without Host<->Device)
N=62500, force_kernel_swpl_float3 0.034621 [sec]
N=62500, force_kernel_swpl_float3 0.017290 [sec] (without Host<->Device)
N=62500, force_kernel_swpl_float4 0.033134 [sec]
N=62500, force_kernel_swpl_float4 0.015429 [sec] (without Host<->Device)
N=62500, force_kernel_swpl_double3 0.042787 [sec]
N=62500, force_kernel_swpl_double3 0.024315 [sec] (without Host<->Device)
N=62500, force_kernel_swpl_double4 0.038054 [sec]
N=62500, force_kernel_swpl_double4 0.018808 [sec] (without Host<->Device)
N=62500, force_kernel_swpl2_float3 0.037669 [sec]
N=62500, force_kernel_swpl2_float3 0.020349 [sec] (without Host<->Device)
N=62500, force_kernel_swpl2_float4 0.033327 [sec]
N=62500, force_kernel_swpl2_float4 0.015622 [sec] (without Host<->Device)
N=62500, force_kernel_swpl2_double3 0.041625 [sec]
N=62500, force_kernel_swpl2_double3 0.023148 [sec] (without Host<->Device)
N=62500, force_kernel_swpl2_double4 0.038606 [sec]
N=62500, force_kernel_swpl2_double4 0.019366 [sec] (without Host<->Device)
N=62500, force_kernel_unrolling_float3 0.045762 [sec]
N=62500, force_kernel_unrolling_float3 0.028436 [sec] (without Host<->Device)
N=62500, force_kernel_unrolling_float4 0.031245 [sec]
N=62500, force_kernel_unrolling_float4 0.013486 [sec] (without Host<->Device)
N=62500, force_kernel_unrolling_double3 0.060847 [sec]
N=62500, force_kernel_unrolling_double3 0.042374 [sec] (without Host<->Device)
N=62500, force_kernel_unrolling_double4 0.047400 [sec]
N=62500, force_kernel_unrolling_double4 0.028151 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_float3 0.035513 [sec]
N=62500, force_kernel_warp_unroll_float3 0.018183 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_float4 0.034527 [sec]
N=62500, force_kernel_warp_unroll_float4 0.016818 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_double3 0.041176 [sec]
N=62500, force_kernel_warp_unroll_double3 0.022678 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_double4 0.040830 [sec]
N=62500, force_kernel_warp_unroll_double4 0.021586 [sec] (without Host<->Device)

N=62500, force_kernel_plain_with_aar_float3 0.067928 [sec]
N=62500, force_kernel_plain_with_aar_float3 0.050592 [sec] (without Host<->Device)
N=62500, force_kernel_plain_with_aar_float4 0.073708 [sec]
N=62500, force_kernel_plain_with_aar_float4 0.056009 [sec] (without Host<->Device)
N=62500, force_kernel_plain_with_aar_double3 0.098720 [sec]
N=62500, force_kernel_plain_with_aar_double3 0.080219 [sec] (without Host<->Device)
N=62500, force_kernel_plain_with_aar_double4 0.103495 [sec]
N=62500, force_kernel_plain_with_aar_double4 0.084238 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_with_aar_float3 0.074414 [sec]
N=62500, force_kernel_ifless_with_aar_float3 0.057121 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_with_aar_float4 0.079349 [sec]
N=62500, force_kernel_ifless_with_aar_float4 0.061677 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_with_aar_double3 0.109075 [sec]
N=62500, force_kernel_ifless_with_aar_double3 0.090633 [sec] (without Host<->Device)
N=62500, force_kernel_ifless_with_aar_double4 0.121547 [sec]
N=62500, force_kernel_ifless_with_aar_double4 0.102332 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_with_aar_float3 0.055206 [sec]
N=62500, force_kernel_memopt_with_aar_float3 0.037920 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_with_aar_float4 0.060513 [sec]
N=62500, force_kernel_memopt_with_aar_float4 0.042843 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_with_aar_double3 0.081408 [sec]
N=62500, force_kernel_memopt_with_aar_double3 0.062965 [sec] (without Host<->Device)
N=62500, force_kernel_memopt_with_aar_double4 0.082041 [sec]
N=62500, force_kernel_memopt_with_aar_double4 0.062829 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_with_aar_float3 0.038894 [sec]
N=62500, force_kernel_memopt2_with_aar_float3 0.021600 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_with_aar_float4 0.038456 [sec]
N=62500, force_kernel_memopt2_with_aar_float4 0.020783 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_with_aar_double3 0.041849 [sec]
N=62500, force_kernel_memopt2_with_aar_double3 0.023402 [sec] (without Host<->Device)
N=62500, force_kernel_memopt2_with_aar_double4 0.051878 [sec]
N=62500, force_kernel_memopt2_with_aar_double4 0.032666 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_with_aar_float3 0.039276 [sec]
N=62500, force_kernel_warp_unroll_with_aar_float3 0.021992 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_with_aar_float4 0.038593 [sec]
N=62500, force_kernel_warp_unroll_with_aar_float4 0.020922 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_with_aar_double3 0.040850 [sec]
N=62500, force_kernel_warp_unroll_with_aar_double3 0.022410 [sec] (without Host<->Device)
N=62500, force_kernel_warp_unroll_with_aar_double4 0.041878 [sec]
N=62500, force_kernel_warp_unroll_with_aar_double4 0.022665 [sec] (without Host<->Device)
