Tesla K40t

#density = 1.0
N=62500, force_kernel_memopt_with_aar_float3 0.176404 [sec]
N=62500, force_kernel_memopt_with_aar_float4 0.194952 [sec]
N=62500, force_kernel_memopt_with_aar_double3 0.351067 [sec]
N=62500, force_kernel_memopt_with_aar_double4 0.384246 [sec]
N=62500, force_kernel_memopt2_with_aar_float3 0.083703 [sec]
N=62500, force_kernel_memopt2_with_aar_float4 0.087388 [sec]
N=62500, force_kernel_memopt2_with_aar_double3 0.361904 [sec]
N=62500, force_kernel_memopt2_with_aar_double4 0.378367 [sec]
N=62500, force_kernel_warp_unroll_with_aar_float3 0.022751 [sec]
N=62500, force_kernel_warp_unroll_with_aar_float4 0.023310 [sec]
N=62500, force_kernel_warp_unroll_with_aar_double3 0.039636 [sec]
N=62500, force_kernel_warp_unroll_with_aar_double4 0.041911 [sec]
