Invocations                               Metric Name                        Metric Description         Min         Max         Avg
Device "Tesla K40t (0)"
	Kernel: void force_kernel_plain<double4, double>(double4 const *, double4*, int, double, double, int const *, int const *, int const *)
        100                         flop_count_dp_mul  Floating Point Operations(Double Precisi   109758404   109758404   109758404
        100                         flop_count_dp_fma  Floating Point Operations(Double Preciso   203837036   203837036   203837036
        100                     flop_count_sp_special  Floating Point Operations(Single Precisi    15679772    15679772    15679772
        100                          stall_inst_fetch  Issue Stall Reasons (Instructions Fetch)       8.03%       8.10%       8.05%
        100                     stall_exec_dependency  Issue Stall Reasons (Execution Dependenc      27.70%      27.76%      27.73%
        100                   stall_memory_dependency        Issue Stall Reasons (Data Request)      55.04%      55.15%      55.09%
        100                             stall_texture             Issue Stall Reasons (Texture)       1.56%       1.57%       1.57%
        100                                stall_sync     Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
        100                               stall_other               Issue Stall Reasons (Other)       1.09%       1.09%       1.09%
        100                     l1_shared_utilization              L1/Shared Memory Utilization     Low (1)     Low (1)     Low (1)
        100                            l2_utilization                      L2 Cache Utilization     Mid (6)     Mid (6)     Mid (6)
        100                           tex_utilization                 Texture Cache Utilization     Low (2)     Low (2)     Low (2)
        100                          dram_utilization                 Device Memory Utilization     Low (3)     Low (3)     Low (3)
        100                        sysmem_utilization                 System Memory Utilization    Idle (0)     Low (1)    Idle (0)
        100                       ldst_fu_utilization      Load/Store Function Unit Utilization     Low (1)     Low (1)     Low (1)
        100                        alu_fu_utilization      Arithmetic Function Unit Utilization     Mid (5)     Mid (5)     Mid (5)
        100                         cf_fu_utilization    Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
        100                        tex_fu_utilization         Texture Function Unit Utilization     Low (2)     Low (2)     Low (2)
        100                             inst_executed                     Instructions Executed    35281694    35281694    35281694
        100                               inst_issued                       Instructions Issued    48999188    49010074    49004186
        100                               issue_slots                               Issue Slots    43442766    43453291    43447281
        100                     nc_l2_read_throughput        L2 Throughput (Non-Coherent Reads)  287.08GB/s  288.36GB/s  287.75GB/s
        100                   nc_l2_read_transactions         L2 Non-Coherent Read Transactions    17647015    17726215    17692188
        100                  nc_cache_global_hit_rate              Non-Coherent Global Hit Rate      49.57%      49.88%      49.72%
        100                         nc_gld_throughput  Non-Coherent Global Memory Load Throughp  570.99GB/s  573.34GB/s  572.31GB/s
        100                         nc_gld_efficiency       Non-Coherent Global Load Efficiency      38.96%      39.14%      39.03%
        100                      l2_atomic_throughput           L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
        100                                inst_fp_32                   FP Instructions(Single)    15679772    15679772    15679772
        100                                inst_fp_64                   FP Instructions(Double)   376314528   376314528   376314528
        100                              inst_integer                      Integer Instructions   339251432   339251432   339251432
        100                          inst_bit_convert                  Bit-Convert Instructions           0           0           0
        100                              inst_control                 Control-Flow Instructions    62719092    62719092    62719092
        100                        inst_compute_ld_st                   Load/Store Instructions    95031944    95031944    95031944
        100                                 inst_misc                         Misc Instructions   126987320   126987320   126987320
        100           inst_inter_thread_communication                 Inter-Thread Instructions           0           0           0
        100                    atomic_replay_overhead                    Atomic Replay Overhead    0.000000    0.000000    0.000000
        100                       atomic_transactions                       Atomic Transactions           0           0           0
        100           atomic_transactions_per_request           Atomic Transactions Per Request    0.000000    0.000000    0.000000
        100                   l2_l1_read_transactions   L2 Read Transactions (L1 read requests)      478468      478836      478595
        100                  l2_l1_write_transactions  L2 Write Transactions (L1 write requests      239338      239552      239461
        100                  l2_tex_read_transactions           L2 Transactions (Texture Reads)    17691590    17700935    17696076
        100                    l2_l1_write_throughput                 L2 Throughput (L1 Writes)  3.8909GB/s  3.8971GB/s  3.8947GB/s
        100                    l2_atomic_transactions         L2 Transactions (Atomic requests)           0           0           0
        100                          ecc_transactions                          ECC Transactions     1200562     1208024     1203897
        100                            ecc_throughput                            ECC Throughput  19.532GB/s  19.644GB/s  19.581GB/s
        100                           stall_pipe_busy           Issue Stall Reasons (Pipe Busy)       0.60%       0.62%       0.61%
        100          stall_constant_memory_dependency  Issue Stall Reasons (Immediate constant)       0.02%       0.04%       0.03%
        100                        flop_sp_efficiency              FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
